Id,AccountId,Name,Type,CreatedDate,CloseDate,Owner,OwnerId,StageName,QuarterStatus,Amount,ARR,Geography__c,Region__c
300000000001702,200000000001869,Flowserve 1,New Business,2014-08-19T16:36:00.000+0000,2016-01-12,Cedric Barnett,100000000000114,Closed Lost,Closed Lost,678000,124500,Europe,Western Europe
300000000001703,200000000001506,Dominosis 4,Expansion,2014-08-19T16:36:00.000+0000,2015-07-30,Cedric Barnett,100000000000114,Closed Won,Closed Won,109310,109310,Europe,Western Europe
300000000001704,200000000001872,Fluor Corporation 1,New Business,2014-08-19T16:36:00.000+0000,2017-07-15,Cedric Barnett,100000000000114,Prospecting,1 - Suspect,124500,124500,Europe,Western Europe
300000000001705,200000000001328,CSX Corporation 2,New Business,2014-08-19T16:36:00.000+0000,2016-02-19,Dan Webb,100000000000208,Closed Won,Closed Won,1087720,1087720,Europe,Western Europe
300000000001706,200000000001870,Fluor 1,New Business,2014-08-19T16:36:00.000+0000,2015-10-30,Dan Webb,100000000000208,Closed Won,Closed Won,43500,43500,Europe,Western Europe
300000000001707,200000000001671,Eni 1,New Business,2014-08-19T16:36:00.000+0000,2016-07-08,Dan Webb,100000000000208,Closed Won,Closed Won,4248750,1418240,Europe,Western Europe
300000000001708,200000000001871,Fluor Corp 1,New Business,2014-08-19T16:36:00.000+0000,2015-10-15,Dan Webb,100000000000208,Closed Lost,Closed Lost,205500,205500,Europe,Western Europe
300000000001709,200000000001875,FMC Technologies 1,New Business,2014-08-19T07:00:00.000+0000,2015-04-30,Domingo Montgomery,100000000000240,Closed Lost,Closed Lost,340500,,North America,United States
300000000001710,200000000001874,FMC Corp 1,New Business,2014-08-19T07:00:00.000+0000,2015-07-31,Sylvia Reyes,100000000000242,Closed Lost,Closed Lost,,,North America,United States
300000000001711,200000000002104,Grupo Carso 1,New Business,2014-08-19T16:36:00.000+0000,2015-12-10,Archie Casey,100000000000223,Closed Lost,Closed Lost,340500,124500,Europe,Western Europe
300000000001712,200000000000030,ABM Industries 1,New Business,2014-08-19T07:00:00.000+0000,2016-08-08,Irving Phelps,100000000000621,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000001713,200000000000779,BPI 2,New Business,2014-08-21T07:00:00.000+0000,2015-05-01,Alice Carlson,100000000000259,Closed Lost,Closed Lost,219000,,Asia Pacific,China
300000000001714,200000000001527,Dresser Industries 2,New Business,2014-08-21T12:13:00.000+0000,2015-04-30,Travis Mckenzie,100000000000176,Closed Lost,Closed Lost,300000,,Europe,Western Europe
300000000001715,200000000000177,Alienware 4,Expansion,2014-08-22T17:35:00.000+0000,2015-07-08,Ramona Douglas,100000000000160,Closed Lost,Closed Lost,97500,97500,North America,Canada
300000000001716,200000000000940,CCR 2,Expansion,2014-08-23T01:31:00.000+0000,2014-12-22,Angelica Strickland,100000000000097,Closed Won,Closed Won,101210,101210,Asia Pacific,China
300000000001717,200000000001640,Electrozzy 1,Renewal,2014-08-24T23:30:00.000+0000,2016-10-28,Ramona Douglas,100000000000160,Negotiation,Commit,198750,198750,North America,Canada
300000000001718,200000000000202,Allianz 2,New Business,2014-08-25T03:45:00.000+0000,2015-08-12,Sylvia Reyes,100000000000242,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000001719,200000000000374,Apple 2,New Business,2014-08-25T07:00:00.000+0000,2016-04-11,Yolanda Baker,100000000000591,Closed Lost,Closed Lost,1044660,386220,Europe,Eastern Europe
300000000001720,200000000000231,Ambac Financial Group 6,Expansion,2014-08-26T13:05:00.000+0000,2016-05-05,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000001721,200000000001271,Costco 4,Expansion,2014-08-29T01:30:00.000+0000,2016-07-08,Ramiro Wolfe,100000000000630,Closed Lost,Closed Lost,313500,313500,North America,United States
300000000001722,200000000001166,Colic 2,New Business,2014-08-28T07:00:00.000+0000,2016-02-08,Heather Castro,100000000000572,Closed Lost,Closed Lost,251400,197400,Europe,Eastern Europe
300000000001723,200000000000089,Advanced Semiconductor 4,New Business,2014-08-28T07:00:00.000+0000,2015-06-16,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000001724,200000000001608,Ecozu 1,New Business,2014-08-28T07:00:00.000+0000,2015-04-23,Mabel Gomez,100000000000238,Closed Lost,Closed Lost,124500,124500,North America,Canada
300000000001725,200000000001881,Footstar Inc. 1,New Business,2014-08-28T07:00:00.000+0000,2017-01-18,Mabel Gomez,100000000000238,Prospecting,1 - Suspect,124500,124500,North America,Canada
300000000001726,200000000001883,Ford Motor Co 1,New Business,2014-08-28T07:00:00.000+0000,2015-02-01,Linda Wilson,100000000000206,Closed Lost,Closed Lost,36750,,North America,United States
300000000001727,200000000000320,Andhra Bank 3,New Business,2014-08-29T15:55:00.000+0000,2015-11-13,Mario Casey,100000000000313,Closed Lost,Closed Lost,77250,77250,Asia Pacific,China
300000000001728,200000000000320,Andhra Bank 4,Expansion,2014-08-29T15:04:00.000+0000,2015-07-31,Mario Casey,100000000000313,Closed Lost,Closed Lost,610500,,Asia Pacific,China
300000000001729,200000000000892,Capgemini 3,New Business,2014-08-29T07:00:00.000+0000,2015-02-01,Ron Baker,100000000000225,Closed Lost,Closed Lost,111000,,Africa,Africa
300000000001730,200000000000874,Campbell Soup Co. 3,New Business,2014-08-29T07:00:00.000+0000,2014-10-16,Ron Baker,100000000000225,Closed Lost,Closed Lost,111000,,Africa,Africa
300000000001731,200000000000874,Campbell Soup Co. 4,New Business,2014-08-29T07:00:00.000+0000,2015-01-05,Ron Baker,100000000000225,Closed Lost,Closed Lost,111000,,Africa,Africa
300000000001732,200000000000874,Campbell Soup Co. 5,New Business,2014-08-29T07:00:00.000+0000,2015-01-05,Ron Baker,100000000000225,Closed Lost,Closed Lost,111000,,Africa,Africa
300000000001733,200000000001781,Family Dollar Stores 1,New Business,2014-08-29T13:57:00.000+0000,2017-03-16,Sylvia Reyes,100000000000242,Discovery,2 - Pipeline,124500,124500,North America,United States
300000000001734,200000000001884,Ford Motor Company 1,New Business,2014-08-29T07:00:00.000+0000,2016-02-26,Mabel Gomez,100000000000238,Closed Lost,Closed Lost,124500,124500,North America,Canada
300000000001735,200000000001448,Difent 3,Expansion,2014-09-01T08:01:00.000+0000,2017-02-01,Lindsey Saunders,100000000000527,Evaluation,3 - Upside,273000,124500,Europe,Western Europe
300000000001736,200000000000102,Aetna Inc. 3,Expansion,2014-09-03T00:28:00.000+0000,2015-10-30,Rodolfo Paul,100000000000196,Closed Won,Closed Won,289200,277750,North America,United States
300000000001737,200000000000354,Antizio 1,New Business,2014-09-02T20:34:00.000+0000,2016-07-31,Yolanda Baker,100000000000591,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000001738,200000000001079,Chubu Electric Power 1,New Business,2014-09-02T13:19:00.000+0000,2015-07-09,Daisy Sutton,100000000000216,Closed Lost,Closed Lost,192000,192000,Europe,Eastern Europe
300000000001739,200000000003581,Phar Mor Inc. 1,New Business,2014-09-03T07:00:00.000+0000,2017-03-31,Alice Carlson,100000000000259,Prospecting,1 - Suspect,138000,138000,Asia Pacific,China
300000000001740,200000000001886,Forest Laboratories Inc. 1,New Business,2014-09-03T07:00:00.000+0000,2014-07-31,Mindy Mason,100000000000145,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000001741,200000000001887,Forile 1,New Business,2014-09-03T07:00:00.000+0000,2015-04-01,Sylvia Reyes,100000000000242,Closed Lost,Closed Lost,,,North America,United States
300000000001742,200000000001885,Forest Laboratories 1,New Business,2014-09-03T18:05:00.000+0000,2017-04-12,Stella Peters,100000000000107,Evaluation,2 - Pipeline,124500,124500,North America,United States
300000000001743,200000000001183,Comerica 3,Expansion,2014-09-05T02:14:00.000+0000,2014-12-31,Domingo Montgomery,100000000000240,Closed Won,Closed Won,80760,80760,North America,United States
300000000001744,200000000001877,Focus Brands 1,New Business,2014-09-05T15:20:00.000+0000,2015-04-30,Jessie Quinn,100000000000131,Closed Won,Closed Won,693760,221130,Europe,Eastern Europe
300000000001745,200000000000916,Carnival Corporation & plc 4,Expansion,2014-09-05T18:05:00.000+0000,2015-03-04,Silvia Keller,100000000000178,Closed Lost,Closed Lost,376240,,Africa,Africa
300000000001746,200000000000180,Alilia 1,New Business,2014-09-05T20:58:00.000+0000,2015-04-10,Mindy Mason,100000000000145,Closed Lost,Closed Lost,,,North America,United States
300000000001747,200000000000874,Campbell Soup Co. 6,New Business,2014-09-05T07:00:00.000+0000,2015-01-05,Ron Baker,100000000000225,Closed Lost,Closed Lost,111000,,Africa,Africa
300000000001748,200000000001369,DaVita 2,New Business,2014-09-05T21:42:00.000+0000,2015-05-08,Adrienne Mccormick,100000000000161,Closed Lost,Closed Lost,273000,124500,Africa,Africa
300000000001749,200000000001884,Ford Motor Company 2,New Business,2014-09-05T07:00:00.000+0000,2015-12-31,Mabel Gomez,100000000000238,Closed Lost,Closed Lost,124500,124500,North America,Canada
300000000001750,200000000000096,Aerojet Rocketdyne 10,New Business,2014-09-05T15:48:00.000+0000,2016-09-16,Daisy Sutton,100000000000216,Negotiation,4 - Expected,,509250,Europe,Eastern Europe
300000000001751,200000000001260,Corize 1,New Business,2014-09-05T15:56:00.000+0000,2015-07-09,Daisy Sutton,100000000000216,Closed Lost,Closed Lost,205500,205500,Europe,Eastern Europe
300000000001752,200000000000290,Amkor Technology Inc. 2,New Business,2014-09-06T14:32:00.000+0000,2015-08-31,Whitney Wagner,100000000000199,Closed Lost,Closed Lost,228450,192000,Europe,Eastern Europe
300000000001753,200000000001577,E*Trade Financial Corporation 2,New Business,2014-09-06T14:16:00.000+0000,2015-02-06,Whitney Wagner,100000000000199,Closed Won,Closed Won,83150,83150,Europe,Eastern Europe
300000000001754,200000000001577,E*Trade Financial Corporation 3,New Business,2014-09-06T14:21:00.000+0000,2015-08-31,Whitney Wagner,100000000000199,Closed Lost,Closed Lost,610500,124500,Europe,Eastern Europe
300000000001755,200000000000247,American Airlines 4,New Business,2014-09-08T07:00:00.000+0000,2014-10-31,Ted Howard,100000000000219,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000001756,200000000001895,Forrester Research 1,New Business,2014-09-08T19:16:00.000+0000,2015-07-31,Mario Casey,100000000000313,Closed Lost,Closed Lost,327000,,Asia Pacific,China
300000000001757,200000000000596,Bank of Nagoya 2,New Business,2014-09-09T04:35:00.000+0000,2015-07-02,Domingo Montgomery,100000000000240,Closed Lost,Closed Lost,219000,124500,North America,United States
300000000001758,200000000001892,Foroid 1,New Business,2014-09-08T13:44:00.000+0000,2015-07-31,Sylvia Reyes,100000000000242,Closed Won,Closed Won,110320,110320,North America,United States
300000000001759,200000000001368,Datang International Power 4,New Business,2014-09-08T07:00:00.000+0000,2016-03-14,Drew Welch,100000000000228,Closed Lost,Closed Lost,306750,306750,Africa,Africa
300000000001760,200000000001354,Daktronics 3,New Business,2014-09-09T07:00:00.000+0000,2016-08-04,Ramona Douglas,100000000000160,Closed Lost,Closed Lost,124500,124500,North America,Canada
300000000001761,200000000001896,Fortescue Metals Group 1,New Business,2014-09-09T07:00:00.000+0000,2015-05-08,Domingo Montgomery,100000000000240,Closed Lost,Closed Lost,306750,,North America,United States
300000000001762,200000000000919,Carpenter Technology Corporation 2,New Business,2014-09-10T05:48:00.000+0000,2015-11-30,Domingo Montgomery,100000000000240,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000001763,200000000001889,Formosa Chemicals 1,New Business,2014-09-09T22:34:00.000+0000,2016-08-07,Daisy Sutton,100000000000216,Closed Lost,Closed Lost,813000,273000,Europe,Eastern Europe
300000000001764,200000000000113,Agilent Technologies 7,New Business,2014-09-10T07:00:00.000+0000,2017-03-01,Cameron Bowman,100000000000369,Prospecting,1 - Suspect,,,Asia Pacific,China
300000000001765,200000000001898,Fortis (Canada) 1,New Business,2014-09-11T16:39:00.000+0000,2015-12-30,Alice Carlson,100000000000259,Closed Lost,Closed Lost,205500,124500,Asia Pacific,China
300000000001766,200000000001259,Corive 1,New Business,2014-09-12T07:00:00.000+0000,2016-02-27,Dexter Pittman,100000000000593,Closed Lost,Closed Lost,3378000,435000,North America,Canada
300000000001767,200000000000400,Arch Coal 5,Expansion,2014-09-12T19:50:00.000+0000,2015-06-30,Alice Carlson,100000000000259,Closed Lost,Closed Lost,111000,,Asia Pacific,China
300000000001768,200000000000209,ALLTEL Corporation 5,Expansion,2014-09-12T23:28:00.000+0000,2015-04-22,Rodolfo Paul,100000000000196,Closed Won,Closed Won,1346250,1346250,North America,United States
300000000001769,200000000000597,Bank of Nanjing 2,New Business,2014-09-12T21:33:00.000+0000,2015-12-31,Domingo Montgomery,100000000000240,Closed Lost,Closed Lost,,,North America,United States
300000000001770,200000000000738,BMW Group 2,New Business,2014-09-12T07:00:00.000+0000,2016-08-09,Angelica Strickland,100000000000097,Closed Lost,Closed Lost,124500,124500,Asia Pacific,China
300000000001771,200000000000980,Cervist 4,New Business,2014-09-15T07:00:00.000+0000,2015-07-31,Silvia Keller,100000000000178,Closed Lost,Closed Lost,111000,,Africa,Africa
300000000001772,200000000000916,Carnival Corporation & plc 5,Renewal,2014-09-15T07:00:00.000+0000,2015-08-28,Silvia Keller,100000000000178,Closed Won,Closed Won,376240,376240,Africa,Africa
300000000001773,200000000001899,Fortity 1,New Business,2014-09-15T16:01:00.000+0000,2015-08-12,Marlene Young,100000000000119,Closed Lost,Closed Lost,205500,205500,South America,Brazil
300000000001774,200000000000174,Alfa Laval 2,New Business,2014-09-15T07:00:00.000+0000,2016-03-31,Mabel Gomez,100000000000238,Closed Lost,Closed Lost,124500,124500,North America,Canada
300000000001775,200000000001311,Cryoloo 1,New Business,2014-09-16T07:00:00.000+0000,2015-07-31,Silvia Keller,100000000000178,Closed Lost,Closed Lost,111000,,Africa,Africa
300000000001776,200000000001799,Federal Mogul Corp. 1,New Business,2014-09-16T07:00:00.000+0000,2015-07-31,Silvia Keller,100000000000178,Closed Lost,Closed Lost,111000,,Africa,Africa
300000000001777,200000000001902,Fortous 1,New Business,2014-09-16T07:00:00.000+0000,2016-02-24,Sylvia Reyes,100000000000242,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000001778,200000000001904,Fortune Brands Home & Security Inc. 1,New Business,2014-09-16T18:29:00.000+0000,2015-02-16,Linda Wilson,100000000000206,Closed Lost,Closed Lost,138000,,North America,United States
300000000001779,200000000001905,Fortune Brands Inc. 1,New Business,2014-09-17T07:00:00.000+0000,2015-11-30,Domingo Montgomery,100000000000240,Closed Lost,Closed Lost,124500,124500,North America,United States
300000000001780,200000000000874,Campbell Soup Co. 7,New Business,2014-09-17T07:00:00.000+0000,2015-01-05,Ron Baker,100000000000225,Closed Lost,Closed Lost,111000,,Africa,Africa
300000000001781,200000000001903,Fortum 1,New Business,2014-09-17T19:47:00.000+0000,2015-04-30,Sylvia Reyes,100000000000242,Closed Won,Closed Won,306750,306750,North America,United States
300000000001782,200000000001487,Doler 6,Expansion,2014-09-18T08:03:00.000+0000,2014-09-10,Travis Mckenzie,100000000000176,Closed Won,Closed Won,11030,11030,Europe,Western Europe
300000000001783,200000000001358,Danaher Corporation 13,Expansion,2014-09-19T01:47:00.000+0000,2014-09-19,Adrienne Mccormick,100000000000161,Closed Won,Closed Won,7500,7500,North America,United States
300000000001784,200000000001515,Dover 1,New Business,2014-09-18T07:00:00.000+0000,2017-02-28,Drew Welch,100000000000228,Discovery,1 - Suspect,124500,124500,Africa,Africa
300000000001785,200000000000126,AIA Group 23,New Business,2014-09-18T07:00:00.000+0000,2015-02-01,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000001786,200000000001487,Doler 7,Expansion,2014-09-19T21:31:00.000+0000,2014-10-28,Travis Mckenzie,100000000000176,Closed Lost,Closed Lost,11030,,Europe,Western Europe
300000000001787,200000000001358,Danaher Corporation 14,Expansion,2014-09-19T21:05:00.000+0000,2015-03-18,Adrienne Mccormick,100000000000161,Closed Lost,Closed Lost,7500,,North America,United States
300000000001788,200000000000126,AIA Group 24,Expansion,2014-09-19T21:54:00.000+0000,2015-03-18,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,109920,,Asia Pacific,China
300000000001789,200000000001358,Danaher Corporation 15,Renewal,2014-09-22T14:15:00.000+0000,2014-11-07,Adrienne Mccormick,100000000000161,Closed Won,Closed Won,184440,184440,North America,United States
300000000001790,200000000001489,Dolise 1,New Business,2014-09-22T07:00:00.000+0000,2016-01-28,Drew Welch,100000000000228,Closed Lost,Closed Lost,111000,111000,Africa,Africa
300000000001791,200000000000429,Asbury Automotive Group 3,New Business,2014-09-23T07:00:00.000+0000,2014-10-21,Mindy Mason,100000000000145,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000001792,200000000001073,Christian Moerlein Brewing Company 2,New Business,2014-09-24T23:11:00.000+0000,2017-04-28,Ramona Douglas,100000000000160,Evaluation,3 - Upside,489000,597000,North America,Canada
300000000001793,200000000000177,Alienware 5,New Business,2014-09-24T21:17:00.000+0000,2015-09-01,Ramona Douglas,100000000000160,Closed Lost,Closed Lost,,,North America,Canada
300000000001794,200000000001909,Foster Wheeler Ltd. 1,New Business,2014-09-24T07:00:00.000+0000,2016-07-26,Heather Castro,100000000000572,Closed Lost,Closed Lost,367500,124500,Europe,Eastern Europe
300000000001795,200000000000986,CF Industries Holdings 4,New Business,2014-09-24T07:00:00.000+0000,2017-01-31,Mabel Gomez,100000000000238,Evaluation,3 - Upside,489000,597000,North America,Canada
300000000001796,200000000000035,Abu Dhabi Islamic Bank 5,Expansion,2014-09-24T07:00:00.000+0000,2015-04-28,Stella Peters,100000000000107,Closed Won,Closed Won,305400,137400,North America,United States
300000000001797,200000000000107,AFLAC Incorporated 4,New Business,2014-09-25T18:49:00.000+0000,2015-01-29,Mindy Mason,100000000000145,Closed Lost,Closed Lost,219000,,Asia Pacific,China
300000000001798,200000000000597,Bank of Nanjing 3,New Business,2014-09-25T07:00:00.000+0000,2015-12-31,Domingo Montgomery,100000000000240,Closed Lost,Closed Lost,,,North America,United States
300000000001799,200000000000954,CellStar Corp. 2,New Business,2014-09-25T18:27:00.000+0000,2016-01-29,Angelica Strickland,100000000000097,Closed Won,Closed Won,465430,465430,Asia Pacific,China
300000000001800,200000000001919,Fraport 1,New Business,2014-09-26T07:00:00.000+0000,2014-10-30,Clay Ramsey,100000000000204,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000001801,200000000001918,Franshion Properties (China) 1,New Business,2014-09-26T07:00:00.000+0000,2015-11-16,Arlene Mann,100000000000286,Closed Lost,Closed Lost,251400,197400,Europe,Eastern Europe
300000000001802,200000000001317,Cryptofic 8,Expansion,2014-09-26T20:09:00.000+0000,2014-10-10,Adrienne Mccormick,100000000000161,Closed Won,Closed Won,32160,32160,Africa,Africa
300000000001803,200000000000055,Ackermans & van Haaren 8,Expansion,2014-09-28T19:35:00.000+0000,2014-12-17,Stella Peters,100000000000107,Closed Won,Closed Won,745500,559870,North America,United States
300000000001804,200000000001923,Freddie Mac (Federal Home Loan Mortgage Corporation) 1,New Business,2014-09-29T07:00:00.000+0000,2015-07-30,Alice Carlson,100000000000259,Closed Lost,,165000,,Asia Pacific,China
300000000001805,200000000001354,Daktronics 4,New Business,2014-09-29T07:00:00.000+0000,2016-12-16,Ramona Douglas,100000000000160,Discovery,2 - Pipeline,124500,124500,North America,Canada
300000000001806,200000000001354,Daktronics 5,New Business,2014-09-29T07:00:00.000+0000,2015-12-17,Ramona Douglas,100000000000160,Closed Lost,Closed Lost,124500,124500,North America,Canada
300000000001807,200000000000391,Arab Banking 2,New Business,2014-09-29T07:00:00.000+0000,2016-08-09,Angelica Strickland,100000000000097,Closed Lost,Closed Lost,124500,124500,Asia Pacific,China
300000000001808,200000000001924,Freedom Group 1,New Business,2014-09-29T07:00:00.000+0000,2016-12-22,Mabel Gomez,100000000000238,Prospecting,1 - Suspect,138000,124500,North America,Canada
300000000001809,200000000000331,Animose 3,Expansion,2014-09-29T17:12:00.000+0000,2017-06-07,Stella Peters,100000000000107,Discovery,1 - Suspect,538810,124500,North America,United States
300000000001810,200000000000469,Atmos Energy Corporation 2,New Business,2014-09-30T17:37:00.000+0000,2017-03-24,Clint Simon,100000000000483,Prospecting,1 - Suspect,,,Asia Pacific,China
300000000001811,200000000001921,Fred Meyer 1,New Business,2014-09-30T17:34:00.000+0000,2015-04-01,Mindy Mason,100000000000145,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000001812,200000000001921,Fred Meyer 2,New Business,2014-09-30T17:34:00.000+0000,2015-07-07,Mindy Mason,100000000000145,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000001813,200000000000126,AIA Group 25,Expansion,2014-09-30T10:50:00.000+0000,2014-10-30,Alberta Fowler,100000000000103,Closed Won,Closed Won,50250,50250,Asia Pacific,China
300000000001814,200000000000654,Beer Nuts Inc. 3,New Business,2014-10-01T13:23:00.000+0000,2016-12-22,Clint Simon,100000000000483,Prospecting,1 - Suspect,219000,124500,Asia Pacific,China
300000000001815,200000000001163,Colent 2,New Business,2014-10-01T07:00:00.000+0000,2016-03-30,Alice Carlson,100000000000259,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000001816,200000000001925,Freeport McMoran Copper & Gold Inc. 1,New Business,2014-10-01T07:00:00.000+0000,2016-12-15,Mabel Gomez,100000000000238,Prospecting,1 - Suspect,124500,124500,North America,Canada
300000000001817,200000000001926,Freeport-McMoRan 1,New Business,2014-10-01T07:00:00.000+0000,2017-04-28,Mabel Gomez,100000000000238,Discovery,2 - Pipeline,70500,70500,North America,Canada
300000000001818,200000000000357,AOL 1,New Business,2014-10-02T15:51:00.000+0000,2015-07-10,Glenda Hicks,100000000000209,Closed Lost,Closed Lost,246000,124500,Europe,Eastern Europe
300000000001819,200000000001929,FreeWave Technologies 1,New Business,2014-10-02T07:00:00.000+0000,2014-10-23,Silvia Keller,100000000000178,Closed Lost,Closed Lost,,,Africa,Africa
300000000001820,200000000001930,Fresenius 1,New Business,2014-10-02T07:00:00.000+0000,2016-08-09,Angelica Strickland,100000000000097,Closed Lost,Closed Lost,124500,124500,Asia Pacific,China
300000000001821,200000000001931,Fresh & Easy 1,New Business,2014-10-02T07:00:00.000+0000,2014-10-24,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,124500,,Asia Pacific,China
300000000001822,200000000000023,Abbott Laboratories 1,New Business,2014-10-03T01:57:00.000+0000,2015-03-16,Linda Wilson,100000000000206,Closed Lost,,,,North America,United States
300000000001823,200000000000095,Aeon 2,New Business,2014-10-04T01:54:00.000+0000,2017-04-14,Toby Peters,100000000000554,Prospecting,1 - Suspect,273000,124500,North America,United States
300000000001824,200000000000253,American Capital Agency 1,New Business,2014-10-05T03:37:00.000+0000,2016-05-19,Juanita Holland,100000000000338,Closed Lost,Closed Lost,198750,198750,Asia Pacific,Australia
300000000001825,200000000001686,EOG Resources Inc. 1,New Business,2014-10-05T03:29:00.000+0000,2015-12-18,Scott Rogers,100000000000188,Closed Won,Closed Won,340500,340500,Asia Pacific,Australia
300000000001826,200000000001364,Darden Restaurants Inc. 7,Expansion,2014-10-05T15:03:00.000+0000,2014-10-27,Alice Carlson,100000000000259,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000001827,200000000001932,Friedman Fleischer & Lowe 1,New Business,2014-10-07T07:00:00.000+0000,2015-05-01,Fernando Alexander,100000000000257,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000001828,200000000000060,ACT Manufacturing Inc. 3,New Business,2014-10-07T07:00:00.000+0000,2016-12-30,Alberta Fowler,100000000000103,Evaluation,2 - Pipeline,198750,144750,Asia Pacific,China
300000000001829,200000000001636,Electronics for Imaging Inc. 1,New Business,2014-10-08T07:00:00.000+0000,2015-07-07,Mindy Mason,100000000000145,Closed Lost,Closed Lost,,124500,Asia Pacific,China
300000000001830,200000000001277,Country Garden Holdings 1,New Business,2014-10-09T07:00:00.000+0000,2017-02-28,Drew Welch,100000000000228,Prospecting,1 - Suspect,111000,111000,Africa,Africa
300000000001831,200000000001887,Forile 2,New Business,2014-10-10T23:54:00.000+0000,2014-11-04,Sylvia Reyes,100000000000242,Closed Lost,Closed Lost,70500,,North America,United States
300000000001832,200000000001358,Danaher Corporation 16,Expansion,2014-10-11T01:27:00.000+0000,2014-10-27,Adrienne Mccormick,100000000000161,Closed Won,Closed Won,9520,9520,North America,United States
300000000001833,200000000000488,Authentic Brands Group 4,Expansion,2014-10-10T23:13:00.000+0000,2016-03-01,Linda Wilson,100000000000206,Closed Lost,Closed Lost,,,North America,United States
300000000001834,200000000000418,Armstrong Holdings Inc. 1,New Business,2014-10-13T07:00:00.000+0000,2016-12-23,Clint Simon,100000000000483,Prospecting,1 - Suspect,205500,,Asia Pacific,China
300000000001835,200000000001938,Frontil 1,New Business,2014-10-13T07:00:00.000+0000,2015-05-04,Silvia Keller,100000000000178,Closed Lost,Closed Lost,111000,111000,Africa,Africa
300000000001836,200000000001940,Frontor 1,New Business,2014-10-14T00:47:00.000+0000,2015-07-07,Mindy Mason,100000000000145,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000001837,200000000000456,AT&T 1,New Business,2014-10-13T21:26:00.000+0000,2015-07-07,Mindy Mason,100000000000145,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000001838,200000000001939,Frontize 1,New Business,2014-10-14T00:45:00.000+0000,2016-01-11,Angelica Strickland,100000000000097,Closed Lost,Closed Lost,136650,124500,Asia Pacific,China
300000000001839,200000000001112,Cisose 5,New Business,2014-10-13T07:00:00.000+0000,2015-06-24,Drew Welch,100000000000228,Closed Lost,Closed Lost,124500,124500,Africa,Africa
300000000001840,200000000000612,Banta Corporation 3,Renewal,2014-10-14T22:17:00.000+0000,2014-10-16,Maurice Baldwin,100000000000159,Closed Won,Closed Won,116400,40800,North America,United States
300000000001841,200000000001941,Fruit of the Loom 1,New Business,2014-10-14T21:57:00.000+0000,2015-07-16,Scott Rogers,100000000000188,Closed Lost,Closed Lost,198750,198750,Asia Pacific,Australia
300000000001842,200000000000004,3Com Corp 4,Expansion,2014-10-15T01:08:00.000+0000,2015-01-09,Antonia Dixon,100000000000093,Closed Won,Closed Won,678000,228000,North America,United States
300000000001843,200000000000758,Borders Group Inc. 3,New Business,2014-10-14T07:00:00.000+0000,2016-01-05,Lorene Lamb,100000000000169,Closed Lost,Closed Lost,111000,111000,Africa,Africa
300000000001844,200000000000271,American Natl Ins 2,New Business,2014-10-15T07:00:00.000+0000,2015-07-07,Domingo Montgomery,100000000000240,Closed Lost,Closed Lost,219000,124500,North America,United States
300000000001845,200000000001616,EGL Inc. 2,New Business,2014-10-15T15:55:00.000+0000,2014-10-28,Travis Mckenzie,100000000000176,Closed Lost,Closed Lost,273000,,Europe,Western Europe
300000000001846,200000000001616,EGL Inc. 3,New Business,2014-10-15T15:55:00.000+0000,2014-10-28,Travis Mckenzie,100000000000176,Closed Lost,Closed Lost,408000,,Europe,Western Europe
300000000001847,200000000001616,EGL Inc. 4,New Business,2014-10-15T15:54:00.000+0000,2014-10-28,Travis Mckenzie,100000000000176,Closed Lost,Closed Lost,408000,,Europe,Western Europe
300000000001848,200000000001616,EGL Inc. 5,New Business,2014-10-15T15:57:00.000+0000,2014-10-28,Travis Mckenzie,100000000000176,Closed Lost,Closed Lost,273000,,Europe,Western Europe
300000000001849,200000000001942,Fry's Electronics 1,New Business,2014-10-15T14:38:00.000+0000,2016-07-24,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,259500,205500,Asia Pacific,China
300000000001850,200000000001947,Fujitsu 1,New Business,2014-10-16T07:00:00.000+0000,2015-07-07,Domingo Montgomery,100000000000240,Closed Lost,Closed Lost,205500,205500,North America,United States
