Id,AccountId,Name,Type,CreatedDate,CloseDate,Owner,OwnerId,StageName,QuarterStatus,Amount,ARR,Geography__c,Region__c
300000000000484,200000000000654,Beer Nuts Inc. 1,New Business,8/9/11,10/3/11,Joann Gross,100000000000065,Closed Lost,,67800,,Asia Pacific,China
300000000000485,200000000001264,Coror 1,New Business,8/21/11,11/17/11,Jan Barnett,100000000000043,Closed Lost,,50520,,North America,United States
300000000000486,200000000001288,Craft Brew Alliance 1,New Business,8/21/11,11/9/11,Jan Barnett,100000000000043,Closed Won,Closed Won,71710,,Europe,Eastern Europe
300000000000487,200000000000317,Anchor Brewing Company 1,New Business,8/21/11,11/30/12,Stella Peters,100000000000107,Closed Won,Closed Won,399360,,North America,United States
300000000000488,200000000001289,Craigslist 1,New Business,8/24/11,6/28/12,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,129900,,Asia Pacific,China
300000000000489,200000000000074,Adelphia Communications Corporation 2,New Business,8/25/11,9/12/12,Jeannette Price,100000000000105,Closed Won,Closed Won,198790,,Asia Pacific,China
300000000000490,200000000000399,Arch Capital Group 5,New Business,8/25/11,9/1/11,Stuart Soto,100000000000046,Closed Won,Closed Won,43500,,Europe,Eastern Europe
300000000000491,200000000001086,CIC Group 1,New Business,9/1/11,1/23/12,Jan Barnett,100000000000043,Closed Lost,,48360,,North America,United States
300000000000492,200000000000622,Bath & Body Works 1,New Business,9/1/11,1/23/12,Jan Barnett,100000000000043,Closed Lost,,48360,,North America,United States
300000000000493,200000000000055,Ackermans & van Haaren 1,New Business,9/1/11,9/28/12,Stella Peters,100000000000107,Closed Won,Closed Won,273000,,North America,United States
300000000000494,200000000000488,Authentic Brands Group 1,New Business,9/2/11,7/31/13,Antonia Dixon,100000000000093,Closed Won,Closed Won,599160,,North America,United States
300000000000495,200000000001290,Crane & Co. Inc. 1,New Business,9/8/11,10/17/11,Jan Barnett,100000000000043,Closed Won,Closed Won,66180,,North America,United States
300000000000496,200000000000717,Biovu 1,New Business,9/9/11,1/16/13,Marlene Young,100000000000119,Closed Lost,Closed Lost,100200,,Europe,Eastern Europe
300000000000497,200000000000560,Banca Popolare di Sondrio 1,New Business,9/13/11,11/17/11,Jan Barnett,100000000000043,Closed Lost,,59700,,North America,United States
300000000000498,200000000001021,China CNR 1,New Business,9/13/11,6/1/12,Marlene Young,100000000000119,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000000499,200000000000086,Advanced Info Service 1,New Business,9/14/11,9/19/13,Jeannette Price,100000000000105,Closed Lost,Closed Lost,67800,,Asia Pacific,China
300000000000500,200000000000794,Bristol-Myers Squibb 1,Renewal,9/18/11,12/13/12,Antonia Dixon,100000000000093,Closed Won,Closed Won,185250,,North America,United States
300000000000501,200000000000624,Bausch & Lomb Incorporated 1,New Business,9/18/11,10/5/11,Stuart Soto,100000000000046,Closed Lost,,81300,,Europe,Eastern Europe
300000000000502,200000000000346,Antero Resources 1,New Business,9/18/11,2/24/12,Stuart Soto,100000000000046,Closed Lost,Closed Lost,81300,,Europe,Eastern Europe
300000000000503,200000000000673,Bemis Company Inc. 1,New Business,9/19/11,10/27/11,Joann Gross,100000000000065,Closed Lost,,273000,,Asia Pacific,China
300000000000504,200000000000228,Amazon.com 2,New Business,9/23/11,6/28/13,Stanley Beck,100000000000130,Closed Lost,Closed Lost,197400,,North America,United States
300000000000505,200000000000148,Ajinomoto 1,New Business,9/23/11,9/28/12,Antonia Dixon,100000000000093,Closed Won,Closed Won,991200,,North America,United States
300000000000506,200000000001150,Coca-Cola Enterprises 1,New Business,9/23/11,6/29/12,Stella Peters,100000000000107,Closed Lost,Closed Lost,138000,,North America,United States
300000000000507,200000000001154,Cogent Communications 1,New Business,9/25/11,11/17/11,Jan Barnett,100000000000043,Closed Lost,,67800,,Europe,Eastern Europe
300000000000508,200000000000725,Black Hills Corporation 3,Renewal,9/27/11,12/3/12,Alfonso Goodwin,100000000000096,Closed Won,Closed Won,343200,,Europe,Western Europe
300000000000509,200000000001292,Crane Co. 1,New Business,9/27/11,10/14/11,Mae Clayton,100000000000077,Closed Lost,,,,Asia Pacific,China
300000000000510,200000000000607,Banknorth Group Inc. 2,Renewal,9/28/11,10/28/14,Maurice Baldwin,100000000000159,Closed Won,Closed Won,339150,115050,North America,United States
300000000000511,200000000001293,Crane Company 1,New Business,9/29/11,12/6/11,Stuart Soto,100000000000046,Closed Lost,,67800,,North America,Canada
300000000000512,200000000000695,Bharti Airtel 1,New Business,9/29/11,12/6/11,Stuart Soto,100000000000046,Closed Lost,,67800,,Europe,Eastern Europe
300000000000513,200000000000542,BAE Systems 1,New Business,9/29/11,9/28/12,Marlene Young,100000000000119,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000000514,200000000000164,Albore 4,Renewal,9/30/11,9/27/12,Antonia Dixon,100000000000093,Closed Won,Closed Won,209290,,North America,United States
300000000000515,200000000000501,Autonu 1,New Business,10/4/11,1/4/12,Joann Gross,100000000000065,Closed Lost,,408000,,Asia Pacific,China
300000000000516,200000000000015,Aareal Bank 4,New Business,10/4/11,3/27/12,Michele Gonzalez,100000000000025,Closed Lost,Closed Lost,36750,,Asia Pacific,China
300000000000517,200000000000963,Centify 1,New Business,10/4/11,12/31/12,Marlene Young,100000000000119,Closed Lost,Closed Lost,210900,,Europe,Eastern Europe
300000000000518,200000000000015,Aareal Bank 5,New Business,10/5/11,12/30/11,Michele Gonzalez,100000000000025,Closed Lost,Closed Lost,1623000,,Asia Pacific,China
300000000000519,200000000000302,AMR Corporation 1,New Business,10/10/11,10/13/11,Mae Clayton,100000000000077,Closed Lost,,,,North America,United States
300000000000520,200000000001286,CR Bard 1,New Business,10/10/11,1/5/12,Mae Clayton,100000000000077,Closed Lost,,67800,,Asia Pacific,China
300000000000521,200000000001299,Credit Suisse Group 1,New Business,10/10/11,10/13/11,Mae Clayton,100000000000077,Closed Lost,,,,Africa,Africa
300000000000522,200000000001282,Cox Communications Inc. 1,New Business,10/11/11,10/12/11,Marlon Burton,100000000000055,Closed Lost,,,,Europe,Eastern Europe
300000000000523,200000000000196,Alliance Data Systems 1,New Business,10/11/11,11/1/11,Mae Clayton,100000000000077,Closed Lost,,67800,,Asia Pacific,China
300000000000524,200000000000161,Albicious 1,New Business,10/11/11,10/12/11,Mae Clayton,100000000000077,Closed Lost,,,,North America,United States
300000000000525,200000000000983,Cessna Aircraft 1,New Business,10/11/11,10/12/11,Mae Clayton,100000000000077,Closed Lost,,,,Europe,Eastern Europe
300000000000526,200000000000337,Ann Taylor 2,New Business,10/12/11,12/7/12,Mae Clayton,100000000000077,Closed Lost,,,,Europe,Eastern Europe
300000000000527,200000000000818,BucketFeet 1,New Business,10/12/11,10/12/12,Marlene Young,100000000000119,Closed Lost,Closed Lost,67800,,Europe,Eastern Europe
300000000000528,200000000000710,Bio-Rad Laboratories 1,New Business,10/12/11,10/13/11,Marlene Young,100000000000119,Closed Lost,,67800,,Europe,Eastern Europe
300000000000529,200000000000812,Bruker 1,New Business,10/12/11,12/31/12,Marlene Young,100000000000119,Closed Lost,Closed Lost,67800,,Europe,Eastern Europe
300000000000530,200000000000223,Altria (formerly Philip Morris Companies) 2,New Business,10/12/11,2/24/17,Stella Peters,100000000000107,Evaluation,2 - Pipeline,273000,124500,North America,United States
300000000000531,200000000000479,Audity 1,New Business,10/13/11,1/23/12,Jan Barnett,100000000000043,Closed Lost,,67800,,North America,United States
300000000000532,200000000001054,China Shipbuilding Industry 1,New Business,10/13/11,10/13/11,Jan Barnett,100000000000043,Closed Lost,,67800,,North America,United States
300000000000533,200000000000600,Bank of Nova Scotia 1,New Business,10/13/11,10/13/11,Mae Clayton,100000000000077,Closed Lost,,67800,,North America,United States
300000000000534,200000000000431,Ashland 1,New Business,10/13/11,4/8/16,Mae Clayton,100000000000077,Closed Lost,,,,Asia Pacific,China
300000000000535,200000000001179,Comcast 1,New Business,10/14/11,4/8/16,Marlon Burton,100000000000055,Closed Lost,,,,Asia Pacific,China
300000000000536,200000000000382,Applied Industrial Technologies Inc. 1,New Business,10/14/11,4/8/16,Mae Clayton,100000000000077,Closed Lost,,,,Asia Pacific,China
300000000000537,200000000000992,Chang Hwa Bank 1,New Business,10/14/11,4/8/16,Mae Clayton,100000000000077,Closed Lost,,,,Asia Pacific,China
300000000000538,200000000001294,Cray 1,New Business,10/14/11,10/14/11,Mae Clayton,100000000000077,Closed Lost,,,,Asia Pacific,China
300000000000539,200000000000065,Activision Blizzard 1,New Business,10/14/11,4/8/16,Mae Clayton,100000000000077,Closed Lost,,,,Asia Pacific,China
300000000000540,200000000001246,CoolTouch Monitors 1,New Business,10/14/11,4/8/16,Mae Clayton,100000000000077,Closed Lost,,,,Asia Pacific,China
300000000000541,200000000000069,Adani Enterprises 1,New Business,10/14/11,4/8/16,Mae Clayton,100000000000077,Closed Lost,,,,Asia Pacific,China
300000000000542,200000000000116,Agimia 1,New Business,10/14/11,4/8/16,Mae Clayton,100000000000077,Closed Lost,,,,Asia Pacific,China
300000000000543,200000000000534,Axis Bank 1,New Business,10/17/11,5/25/12,Stuart Soto,100000000000046,Closed Lost,Closed Lost,16500,,Europe,Eastern Europe
300000000000544,200000000001290,Crane & Co. Inc. 2,Expansion,10/17/11,4/25/12,April Bush,100000000000042,Closed Won,Closed Won,194700,,North America,United States
300000000000545,200000000000576,Bank Hapoalim 1,New Business,10/18/11,10/12/12,Mae Clayton,100000000000077,Closed Lost,,,,North America,Canada
300000000000546,200000000001242,ConverDyn 1,New Business,10/18/11,10/18/11,Mae Clayton,100000000000077,Closed Lost,,,,North America,United States
300000000000547,200000000000521,Avita 1,New Business,10/18/11,5/7/12,Mae Clayton,100000000000077,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000000548,200000000001300,Credito Emiliano 1,New Business,10/19/11,10/19/11,Mae Clayton,100000000000077,Closed Lost,,67800,,North America,Canada
300000000000549,200000000000990,CH2M Hill Cos. Ltd. 1,New Business,10/19/11,12/26/13,Jeannette Price,100000000000105,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000000550,200000000000170,Aleris 1,New Business,10/19/11,6/28/13,Jeannette Price,100000000000105,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000000551,200000000000744,Boise Cascade 1,New Business,10/19/11,6/29/12,Angelica Strickland,100000000000097,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000000552,200000000000981,Cervity 1,New Business,10/19/11,11/30/13,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000000553,200000000000124,Agway Inc. 2,New Business,10/20/11,6/7/13,Shane Haynes,100000000000116,Closed Lost,1 - Suspect,67800,,Asia Pacific,China
300000000000554,200000000000094,Aegon 1,New Business,10/20/11,12/31/12,Marlene Young,100000000000119,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000000555,200000000000126,AIA Group 2,New Business,10/21/11,4/5/12,Vickie Cooper,100000000000001,Closed Won,Closed Won,315050,,Asia Pacific,China
300000000000556,200000000000214,Alphabet Inc. 1,New Business,10/25/11,12/31/12,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000000557,200000000000847,Cabot Corp 1,New Business,10/26/11,4/15/12,Mae Clayton,100000000000077,Closed Lost,,113700,,Asia Pacific,China
300000000000558,200000000000518,Avire 1,New Business,10/26/11,6/12/13,Marlene Young,100000000000119,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000000559,200000000000070,Adaptec 1,New Business,10/27/11,10/27/11,Mae Clayton,100000000000077,Closed Lost,,,,Asia Pacific,China
300000000000560,200000000000278,American Water Works Company Inc. 1,New Business,10/27/11,8/2/13,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,408000,,Asia Pacific,China
300000000000561,200000000000022,ABB 1,New Business,10/31/11,10/1/12,Maryann Hardy,100000000000135,Closed Lost,Closed Lost,,,Africa,Africa
300000000000562,200000000000600,Bank of Nova Scotia 2,New Business,10/31/11,6/29/12,Stella Peters,100000000000107,Closed Lost,Closed Lost,67800,,North America,United States
300000000000563,200000000001227,Consolidated Edison 2,Renewal,11/1/11,1/29/14,Jessie Quinn,100000000000131,Closed Won,Closed Won,69740,,Europe,Eastern Europe
300000000000564,200000000001301,Credito Valtellinese 1,New Business,11/1/11,1/31/13,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,259500,,Asia Pacific,China
300000000000565,200000000000089,Advanced Semiconductor 3,New Business,11/1/11,7/30/14,Alberta Fowler,100000000000103,Closed Won,Closed Won,1123490,376500,Asia Pacific,China
300000000000566,200000000000931,Cathay Pacific Airways 2,New Business,11/2/11,12/28/12,Angelica Strickland,100000000000097,Closed Won,Closed Won,1215300,,Asia Pacific,China
300000000000567,200000000000816,BT Group 1,New Business,11/3/11,11/7/11,Marlon Burton,100000000000055,Closed Lost,,,,Europe,Eastern Europe
300000000000568,200000000000269,American International Group Inc. 2,New Business,11/3/11,12/31/12,Hattie Griffith,100000000000112,Closed Lost,Closed Lost,67800,,North America,United States
300000000000569,200000000000813,Brunswick 1,New Business,11/4/11,11/10/11,Marlon Burton,100000000000055,Closed Lost,,,,Europe,Eastern Europe
300000000000570,200000000000649,Bed Bath & Beyond 1,New Business,11/8/11,4/8/16,Marlon Burton,100000000000055,Closed Lost,,,,Europe,Eastern Europe
300000000000571,200000000001288,Craft Brew Alliance 2,Expansion,11/8/11,2/25/14,Guadalupe Curry,100000000000153,Closed Lost,Closed Lost,70500,,Europe,Eastern Europe
300000000000572,200000000000572,Bangkok Bank 1,New Business,11/8/11,3/31/11,Stella Peters,100000000000107,Closed Lost,Closed Lost,586200,,North America,United States
300000000000573,200000000000887,Canon 1,New Business,11/10/11,10/31/12,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,67800,,Asia Pacific,China
300000000000574,200000000001175,Columbia Pictures 1,New Business,11/11/11,6/7/12,Agnes Dixon,100000000000102,Closed Lost,Closed Lost,132600,,Asia Pacific,China
300000000000575,200000000000175,Alfresa Holdings 3,New Business,11/11/11,10/31/13,Antonia Dixon,100000000000093,Closed Won,Closed Won,69820,,North America,United States
300000000000576,200000000000060,ACT Manufacturing Inc. 2,New Business,11/14/11,1/4/12,Joann Gross,100000000000065,Closed Lost,,273000,,Asia Pacific,China
300000000000577,200000000001280,Coventry Health Care Inc. 1,New Business,11/18/11,11/21/11,Marlon Burton,100000000000055,Closed Lost,,67800,,Asia Pacific,China
300000000000578,200000000000826,Burger King 1,New Business,11/18/11,6/29/12,Mae Clayton,100000000000077,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000000579,200000000000475,Audescent 1,New Business,11/22/11,1/5/12,Mae Clayton,100000000000077,Closed Lost,,67800,,Europe,Eastern Europe
300000000000580,200000000000153,Akzo Nobel 4,New Business,11/29/11,6/15/13,Shane Haynes,100000000000116,Closed Lost,1 - Suspect,67800,,Asia Pacific,China
300000000000581,200000000000297,Amphicero 2,New Business,11/30/11,4/8/16,Mae Clayton,100000000000077,Closed Lost,,,,Asia Pacific,China
300000000000582,200000000000111,Agifix 1,New Business,12/1/11,11/27/13,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,67800,,Asia Pacific,China
300000000000583,200000000000234,Ambicero 1,New Business,12/2/11,12/2/11,Mae Clayton,100000000000077,Closed Lost,,,,Asia Pacific,China
300000000000584,200000000000048,Ace Hardware Corporation 1,New Business,12/2/11,12/31/12,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,340500,,Asia Pacific,China
300000000000585,200000000001307,Crown Cork & Seal Co. Inc. 1,New Business,12/5/11,10/4/12,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,67800,,Asia Pacific,China
300000000000586,200000000000609,Banque nationale de Belgique 1,New Business,12/5/11,9/26/12,Stella Peters,100000000000107,Closed Lost,Closed Lost,100200,,North America,United States
300000000000587,200000000001165,Colgate-Palmolive Co. 2,Renewal,12/5/11,10/1/12,Stella Peters,100000000000107,Closed Won,Closed Won,67800,,North America,United States
300000000000588,200000000000758,Borders Group Inc. 1,New Business,12/6/11,9/28/12,Agnes Dixon,100000000000102,Closed Lost,Closed Lost,,,Africa,Africa
300000000000589,200000000000134,Air Products & Chemicals 1,New Business,12/8/11,12/15/11,Mae Clayton,100000000000077,Closed Lost,,,,Asia Pacific,China
300000000000590,200000000001216,Conectiv Inc 1,New Business,12/8/11,10/31/12,Alberta Fowler,100000000000103,Closed Lost,,,,Asia Pacific,China
300000000000591,200000000000299,Amphimm 1,New Business,12/8/11,12/23/15,Linda Wilson,100000000000206,Closed Won,Closed Won,519950,519950,North America,United States
300000000000592,200000000001078,Chubb Corporation 2,New Business,12/9/11,6/29/12,Marlene Young,100000000000119,Closed Lost,Closed Lost,67800,,Europe,Eastern Europe
300000000000593,200000000000125,Ahli United Bank 1,New Business,12/13/11,12/28/12,Silvia Keller,100000000000178,Closed Lost,Closed Lost,,,Africa,Africa
300000000000594,200000000001120,Citrin Cooperman 1,New Business,12/20/11,5/7/12,Marcia Poole,100000000000048,Closed Lost,Closed Lost,67800,,Asia Pacific,China
300000000000595,200000000001250,Copeland's 1,New Business,12/21/11,1/31/14,Silvia Keller,100000000000178,Closed Lost,Closed Lost,205500,,Africa,Africa
300000000000596,200000000001250,Copeland's 2,New Business,12/21/11,12/31/12,Silvia Keller,100000000000178,Closed Lost,Closed Lost,,,Africa,Africa
300000000000597,200000000001310,Crown Resorts 1,New Business,12/21/11,12/21/11,Maryann Hardy,100000000000135,Closed Lost,Closed Lost,,,Africa,Africa
300000000000598,200000000001092,Cimarex Energy 1,New Business,12/21/11,6/29/12,Mae Clayton,100000000000077,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000000599,200000000001019,China Cinda Asset Management 1,New Business,12/22/11,6/8/12,Stella Peters,100000000000107,Closed Won,Closed Won,246000,,North America,United States
300000000000600,200000000001069,Chongqing Changan Auto 2,New Business,1/5/12,12/31/12,Mae Clayton,100000000000077,Closed Lost,1 - Suspect,,,North America,Canada
300000000000601,200000000000271,American Natl Ins 1,New Business,1/5/12,3/6/12,Mae Clayton,100000000000077,Closed Lost,,67800,,North America,United States
300000000000602,200000000001175,Columbia Pictures 2,New Business,1/9/12,6/7/12,Agnes Dixon,100000000000102,Closed Lost,Closed Lost,146100,,Asia Pacific,China
300000000000603,200000000000640,Beazer Homes USA 2,New Business,1/12/12,12/23/15,Arlene Mann,100000000000286,Closed Won,Closed Won,783680,263220,Europe,Eastern Europe
300000000000604,200000000000958,Cendant Corp 1,New Business,1/13/12,1/17/13,Angelica Strickland,100000000000097,Closed Won,Closed Won,219000,,Asia Pacific,China
300000000000605,200000000001129,Clayton Dubilier & Rice 1,New Business,1/17/12,4/8/16,Mae Clayton,100000000000077,Closed Lost,,,,North America,Canada
300000000000606,200000000000960,Cenovus Energy 1,New Business,1/18/12,11/12/12,Maryann Hardy,100000000000135,Closed Lost,Closed Lost,84000,,Africa,Africa
300000000000607,200000000000874,Campbell Soup Co. 1,New Business,1/19/12,7/8/13,Maryann Hardy,100000000000135,Closed Lost,Closed Lost,217480,,Africa,Africa
300000000000608,200000000001267,Corrections Corporation of America 1,New Business,1/26/12,7/29/13,Alberta Fowler,100000000000103,Closed Won,Closed Won,246000,,Asia Pacific,China
300000000000609,200000000001313,Cryotude 1,New Business,2/9/12,3/31/12,Mae Clayton,100000000000077,Closed Lost,,70500,,North America,Canada
300000000000610,200000000000854,Caixa Economica Montepio Geral 1,New Business,2/27/12,3/29/13,Maryann Hardy,100000000000135,Closed Lost,Closed Lost,586200,,Africa,Africa
300000000000611,200000000001172,Colruyt 1,New Business,2/28/12,4/29/13,Nathan Jennings,100000000000123,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000000612,200000000001315,Cryozzy 1,New Business,3/1/12,12/7/12,Stella Peters,100000000000107,Closed Won,Closed Won,208470,,North America,United States
300000000000613,200000000000238,AMC Entertainment 2,New Business,3/2/12,5/14/13,Nathan Jennings,100000000000123,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000000614,200000000000167,Alcoa 1,New Business,3/6/12,9/30/13,Gene Vaughn,100000000000129,Closed Lost,Closed Lost,273000,,North America,United States
300000000000615,200000000001104,Circumic 1,New Business,3/6/12,4/30/13,Angelica Strickland,100000000000097,Closed Won,Closed Won,1081650,,Asia Pacific,China
300000000000616,200000000000127,Aichi Bank 1,New Business,3/6/12,12/31/12,Marlene Young,100000000000119,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000000617,200000000000151,Akamai Technologies 2,New Business,3/8/12,7/2/15,Ted Knight,100000000000419,Closed Lost,Closed Lost,205500,124500,North America,United States
300000000000618,200000000000117,Agindo 4,New Business,3/8/12,4/1/12,Michele Gonzalez,100000000000025,Closed Won,Closed Won,467060,,Europe,Western Europe
300000000000619,200000000001183,Comerica 1,New Business,3/8/12,7/30/13,Stella Peters,100000000000107,Closed Won,Closed Won,77730,,North America,United States
300000000000620,200000000000035,Abu Dhabi Islamic Bank 1,New Business,3/8/12,12/21/12,Stella Peters,100000000000107,Closed Won,Closed Won,381000,,North America,United States
300000000000621,200000000000760,BorgWarner Inc. 1,New Business,3/12/12,11/28/13,Jessie Quinn,100000000000131,Closed Lost,Closed Lost,586200,,Asia Pacific,China
300000000000622,200000000000763,Boston Acoustics 3,New Business,3/12/12,1/9/13,Jessie Quinn,100000000000131,Closed Lost,Closed Lost,586200,,Asia Pacific,China
300000000000623,200000000001098,Cintas Corp. 1,New Business,3/12/12,12/30/13,Silvia Keller,100000000000178,Closed Lost,Closed Lost,138000,,Africa,Africa
300000000000624,200000000001098,Cintas Corp. 2,New Business,3/12/12,3/31/14,Silvia Keller,100000000000178,Closed Lost,Closed Lost,340500,,Africa,Africa
300000000000625,200000000000916,Carnival Corporation & plc 1,New Business,3/12/12,6/28/13,Silvia Keller,100000000000178,Closed Lost,Closed Lost,138000,,Africa,Africa
300000000000626,200000000001156,Cogilia 1,New Business,3/12/12,9/30/13,Silvia Keller,100000000000178,Closed Lost,Closed Lost,138000,,Africa,Africa
300000000000627,200000000001297,Credit Agricole 1,New Business,3/12/12,9/27/13,Silvia Keller,100000000000178,Closed Lost,Closed Lost,610500,,Africa,Africa
300000000000628,200000000000400,Arch Coal 1,Expansion,3/12/12,5/29/12,Agnes Dixon,100000000000102,Closed Won,Closed Won,586200,,Asia Pacific,China
300000000000629,200000000000502,Autotri 1,New Business,3/13/12,3/10/15,Domingo Montgomery,100000000000240,Closed Lost,,219000,,North America,United States
300000000000630,200000000000204,Allied Irish Banks 1,New Business,3/13/12,7/13/15,Ted Knight,100000000000419,Closed Lost,Closed Lost,273000,124500,North America,United States
300000000000631,200000000000735,BMC Software 3,New Business,3/13/12,12/18/12,Stella Peters,100000000000107,Closed Lost,Closed Lost,65100,,North America,United States
300000000000632,200000000001094,Cincinnati Financial 1,New Business,3/16/12,9/15/14,Adrienne Mccormick,100000000000161,Closed Lost,Closed Lost,,,Africa,Africa
300000000000633,200000000001349,Daimler 1,New Business,3/16/12,5/5/15,Adrienne Mccormick,100000000000161,Closed Lost,Closed Lost,111000,111000,Africa,Africa
300000000000634,200000000001317,Cryptofic 1,New Business,3/16/12,6/5/13,Elena Ballard,100000000000090,Closed Won,Closed Won,32160,,Africa,Africa
300000000000635,200000000001317,Cryptofic 2,New Business,3/16/12,9/27/12,Elena Ballard,100000000000090,Closed Won,Closed Won,2676000,,Africa,Africa
300000000000636,200000000000310,Anadarko Petroleum Corporation 1,New Business,3/19/12,10/27/14,Terence Simmons,100000000000177,Closed Lost,Closed Lost,246000,,Europe,Western Europe
300000000000637,200000000000043,Accor 1,New Business,3/19/12,5/30/12,Stella Peters,100000000000107,Closed Lost,Closed Lost,163580,,North America,United States
300000000000638,200000000000083,Advance Auto Parts 2,New Business,3/26/12,8/2/13,Jessie Quinn,100000000000131,Closed Lost,Closed Lost,197400,,Asia Pacific,China
300000000000639,200000000001123,City National 1,New Business,3/26/12,3/11/13,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,246000,,Asia Pacific,China
300000000000640,200000000000122,Agriprocessors 1,New Business,3/27/12,12/31/13,Jeannette Price,100000000000105,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000000641,200000000001319,Cryptova 1,New Business,3/28/12,9/28/12,Jaime Weaver,100000000000092,Closed Won,Closed Won,475500,,Europe,Eastern Europe
300000000000642,200000000001321,CSK Auto Corp. 1,New Business,3/29/12,1/28/13,Agnes Dixon,100000000000102,Closed Lost,Closed Lost,219000,,Asia Pacific,China
300000000000643,200000000000010,A. Schulman 2,New Business,3/30/12,1/29/15,Rodolfo Paul,100000000000196,Closed Won,Closed Won,70500,70500,North America,United States
300000000000644,200000000000304,AmSouth Bancorp. 1,New Business,3/30/12,6/29/12,Mae Clayton,100000000000077,Closed Lost,Closed Lost,197400,,North America,United States
300000000000645,200000000000727,Blackstone Group 2,Renewal,3/30/12,12/13/12,Antonia Dixon,100000000000093,Closed Won,Closed Won,124500,,North America,United States
300000000000646,200000000000002,24 Hour Fitness 3,New Business,3/30/12,10/8/12,Antonia Dixon,100000000000093,Closed Won,Closed Won,137320,,North America,United States
300000000000647,200000000000139,Airborne Inc. 2,Renewal,3/30/12,12/6/12,Antonia Dixon,100000000000093,Closed Won,Closed Won,205500,,North America,United States
300000000000648,200000000001323,CSN 1,New Business,4/2/12,9/20/13,Howard Murray,100000000000094,Closed Won,Closed Won,138000,,Europe,Western Europe
300000000000649,200000000000073,Adecco 2,New Business,4/3/12,3/20/13,Marlene Young,100000000000119,Closed Lost,Closed Lost,197400,,Europe,Eastern Europe
300000000000650,200000000001200,Compass Bancshares Inc 2,New Business,4/9/12,7/1/12,Marlene Young,100000000000119,Closed Lost,Closed Lost,197400,,Europe,Eastern Europe
300000000000651,200000000000221,Alton Steel 1,New Business,4/10/12,2/4/13,Gene Vaughn,100000000000129,Closed Lost,Closed Lost,,,North America,United States
300000000000652,200000000001326,CSX 1,New Business,4/11/12,8/18/15,Howard Murray,100000000000094,Closed Lost,Closed Lost,300000,124500,Europe,Western Europe
300000000000653,200000000001328,CSX Corporation 1,New Business,4/11/12,6/30/13,Howard Murray,100000000000094,Closed Lost,Closed Lost,197400,,Europe,Western Europe
300000000000654,200000000001329,Cubic Corporation 1,New Business,4/16/12,6/14/13,Howard Murray,100000000000094,Closed Lost,Closed Lost,197400,,Europe,Western Europe
300000000000655,200000000000430,Ashikaga Holdings 2,New Business,4/16/12,6/30/13,Howard Murray,100000000000094,Closed Lost,Closed Lost,70500,,Europe,Western Europe
300000000000656,200000000000149,AK Steel Holding 1,New Business,4/17/12,2/1/13,Antonia Dixon,100000000000093,Closed Won,Closed Won,558660,,North America,United States
300000000000657,200000000000616,Barnes & Noble Inc. 1,New Business,4/20/12,7/16/12,Stella Peters,100000000000107,Closed Won,Closed Won,210900,,North America,United States
300000000000658,200000000001318,Cryptotz 1,New Business,4/21/12,11/30/13,Alberta Fowler,100000000000103,Closed Lost,Closed Lost,408000,,Asia Pacific,China
300000000000659,200000000000225,Aluminum Corp of China 2,New Business,4/23/12,6/22/12,Angelica Strickland,100000000000097,Closed Won,Closed Won,326660,,Asia Pacific,China
300000000000660,200000000000535,Axis Capital Holdings 1,New Business,4/23/12,12/31/12,Marlene Young,100000000000119,Closed Lost,Closed Lost,,,Europe,Eastern Europe
300000000000661,200000000001263,Corning Inc. 1,New Business,4/24/12,10/12/12,Jeannette Price,100000000000105,Closed Lost,Closed Lost,,,Asia Pacific,China
300000000000662,200000000000062,Actelion 2,New Business,4/25/12,2/20/13,Jeannette Price,100000000000105,Closed Lost,Closed Lost,192000,,Asia Pacific,China
300000000000663,200000000000973,CenturyTel Inc. 1,New Business,4/25/12,6/30/13,Angelica Strickland,100000000000097,Closed Lost,Closed Lost,340500,,Asia Pacific,China
